 -1.19200000e+04 4.09735980e+01 1.37840320e+01 1.60871263e+01 1.16627553e+01 6.26997468e+01 5.10268491e+00 3.38064233e+01 5.54741851e+00
 -1.19190000e+04 4.09735980e+01 1.37840320e+01 1.60615504e+01 1.16508120e+01 6.27136062e+01 5.09235029e+00 3.38472443e+01 5.54800822e+00
 -1.19180000e+04 4.09735980e+01 1.37840320e+01 1.60353780e+01 1.16387676e+01 6.27270117e+01 5.08218425e+00 3.38880596e+01 5.54864744e+00
 -1.19170000e+04 4.09735980e+01 1.37840320e+01 1.60086052e+01 1.16266251e+01 6.27399635e+01 5.07219133e+00 3.39288631e+01 5.54933813e+00
 -1.19160000e+04 4.09735980e+01 1.37840320e+01 1.59812279e+01 1.16143873e+01 6.27524622e+01 5.06237609e+00 3.39696489e+01 5.55008224e+00
 -1.19150000e+04 4.09735980e+01 1.37840320e+01 1.59532422e+01 1.16020570e+01 6.27645082e+01 5.05274306e+00 3.40104109e+01 5.55088173e+00
 -1.19140000e+04 4.09735980e+01 1.37840320e+01 1.59246443e+01 1.15896373e+01 6.27761017e+01 5.04329679e+00 3.40511432e+01 5.55173855e+00
 -1.19130000e+04 4.09735980e+01 1.37840320e+01 1.58954300e+01 1.15771308e+01 6.27872433e+01 5.03404183e+00 3.40918398e+01 5.55265466e+00
 -1.19120000e+04 4.09735980e+01 1.37840320e+01 1.58655956e+01 1.15645406e+01 6.27979334e+01 5.02498273e+00 3.41324946e+01 5.55363201e+00
 -1.19110000e+04 4.09735980e+01 1.37840320e+01 1.58351371e+01 1.15518695e+01 6.28081723e+01 5.01612401e+00 3.41731017e+01 5.55467257e+00
 -1.19100000e+04 4.09735980e+01 1.37840320e+01 1.58040504e+01 1.15391204e+01 6.28179605e+01 5.00747024e+00 3.42136550e+01 5.55577828e+00
 -1.19090000e+04 4.09735980e+01 1.37840320e+01 1.57723317e+01 1.15262961e+01 6.28272984e+01 4.99902596e+00 3.42541487e+01 5.55695110e+00
 -1.19080000e+04 4.09735980e+01 1.37840320e+01 1.57399770e+01 1.15133996e+01 6.28361864e+01 4.99079571e+00 3.42945766e+01 5.55819299e+00
 -1.19070000e+04 4.09735980e+01 1.37840320e+01 1.57069824e+01 1.15004337e+01 6.28446248e+01 4.98278404e+00 3.43349328e+01 5.55950590e+00
 -1.19060000e+04 4.09735980e+01 1.37840320e+01 1.56733440e+01 1.14874012e+01 6.28526142e+01 4.97499550e+00 3.43752113e+01 5.56089180e+00
 -1.19050000e+04 4.09735980e+01 1.37840320e+01 1.56390577e+01 1.14743052e+01 6.28601549e+01 4.96743462e+00 3.44154061e+01 5.56235262e+00
 -1.19040000e+04 4.09735980e+01 1.37840320e+01 1.56041197e+01 1.14611483e+01 6.28672474e+01 4.96010596e+00 3.44555112e+01 5.56389034e+00
 -1.19030000e+04 4.09735980e+01 1.37840320e+01 1.55685259e+01 1.14479336e+01 6.28738919e+01 4.95301405e+00 3.44955207e+01 5.56550691e+00
 -1.19020000e+04 4.09735980e+01 1.37840320e+01 1.55322725e+01 1.14346639e+01 6.28800890e+01 4.94616345e+00 3.45354284e+01 5.56720427e+00
 -1.19010000e+04 4.09735980e+01 1.37840320e+01 1.54953556e+01 1.14213421e+01 6.28858391e+01 4.93955870e+00 3.45752284e+01 5.56898440e+00
 -1.19000000e+04 4.09735980e+01 1.37840320e+01 1.54577711e+01 1.14079710e+01 6.28911425e+01 4.93320435e+00 3.46149147e+01 5.57084923e+00
 -1.18990000e+04 4.09735980e+01 1.37840320e+01 1.54195160e+01 1.13945527e+01 6.28959999e+01 4.92710279e+00 3.46544816e+01 5.57279980e+00
 -1.18980000e+04 4.09735980e+01 1.37840320e+01 1.53805909e+01 1.13810855e+01 6.29004131e+01 4.92124787e+00 3.46939243e+01 5.57483332e+00
 -1.18970000e+04 4.09735980e+01 1.37840320e+01 1.53409973e+01 1.13675672e+01 6.29043839e+01 4.91563125e+00 3.47332381e+01 5.57694610e+00
 -1.18960000e+04 4.09735980e+01 1.37840320e+01 1.53007367e+01 1.13539952e+01 6.29079145e+01 4.91024464e+00 3.47724184e+01 5.57913443e+00
 -1.18950000e+04 4.09735980e+01 1.37840320e+01 1.52598105e+01 1.13403671e+01 6.29110066e+01 4.90507971e+00 3.48114607e+01 5.58139460e+00
 -1.18940000e+04 4.09735980e+01 1.37840320e+01 1.52182202e+01 1.13266805e+01 6.29136623e+01 4.90012816e+00 3.48503605e+01 5.58372290e+00
 -1.18930000e+04 4.09735980e+01 1.37840320e+01 1.51759674e+01 1.13129330e+01 6.29158836e+01 4.89538167e+00 3.48891131e+01 5.58611563e+00
 -1.18920000e+04 4.09735980e+01 1.37840320e+01 1.51330534e+01 1.12991221e+01 6.29176724e+01 4.89083192e+00 3.49277138e+01 5.58856909e+00
 -1.18910000e+04 4.09735980e+01 1.37840320e+01 1.50894798e+01 1.12852455e+01 6.29190306e+01 4.88647061e+00 3.49661583e+01 5.59107955e+00
 -1.18900000e+04 4.09735980e+01 1.37840320e+01 1.50452481e+01 1.12713006e+01 6.29199603e+01 4.88228943e+00 3.50044418e+01 5.59364332e+00
 -1.18890000e+04 4.09735980e+01 1.37840320e+01 1.50003597e+01 1.12572851e+01 6.29204634e+01 4.87828004e+00 3.50425598e+01 5.59625669e+00
 -1.18880000e+04 4.09735980e+01 1.37840320e+01 1.49548161e+01 1.12431965e+01 6.29205419e+01 4.87443416e+00 3.50805077e+01 5.59891595e+00
 -1.18870000e+04 4.09735980e+01 1.37840320e+01 1.49086189e+01 1.12290324e+01 6.29201977e+01 4.87074345e+00 3.51182809e+01 5.60161740e+00
 -1.18860000e+04 4.09735980e+01 1.37840320e+01 1.48617694e+01 1.12147905e+01 6.29194328e+01 4.86719961e+00 3.51558749e+01 5.60435732e+00
 -1.18850000e+04 4.09735980e+01 1.37840320e+01 1.48142692e+01 1.12004681e+01 6.29182491e+01 4.86379433e+00 3.51932850e+01 5.60713202e+00
 -1.18840000e+04 4.09735980e+01 1.37840320e+01 1.47661197e+01 1.11860630e+01 6.29166487e+01 4.86051929e+00 3.52305067e+01 5.60993778e+00
 -1.18830000e+04 4.09735980e+01 1.37840320e+01 1.47173224e+01 1.11715727e+01 6.29146334e+01 4.85736617e+00 3.52675353e+01 5.61277090e+00
 -1.18820000e+04 4.09735980e+01 1.37840320e+01 1.46678789e+01 1.11569947e+01 6.29122053e+01 4.85432667e+00 3.53043664e+01 5.61562767e+00
 -1.18810000e+04 4.09735980e+01 1.37840320e+01 1.46177906e+01 1.11423267e+01 6.29093663e+01 4.85139247e+00 3.53409953e+01 5.61850438e+00
 -1.18800000e+04 4.09735980e+01 1.37840320e+01 1.45670589e+01 1.11275662e+01 6.29061183e+01 4.84855526e+00 3.53774174e+01 5.62139732e+00
 -1.18790000e+04 4.09735980e+01 1.37840320e+01 1.45156854e+01 1.11127108e+01 6.29024634e+01 4.84580672e+00 3.54136281e+01 5.62430280e+00
 -1.18780000e+04 4.09735980e+01 1.37840320e+01 1.44636715e+01 1.10977580e+01 6.28984035e+01 4.84313854e+00 3.54496230e+01 5.62721710e+00
 -1.18770000e+04 4.09735980e+01 1.37840320e+01 1.44110187e+01 1.10827055e+01 6.28939405e+01 4.84054241e+00 3.54853973e+01 5.63013651e+00
 -1.18760000e+04 4.09735980e+01 1.37840320e+01 1.43577285e+01 1.10675508e+01 6.28890765e+01 4.83801002e+00 3.55209465e+01 5.63305733e+00
 -1.18750000e+04 4.09735980e+01 1.37840320e+01 1.43038024e+01 1.10522915e+01 6.28838134e+01 4.83553305e+00 3.55562660e+01 5.63597586e+00
 -1.18740000e+04 4.09735980e+01 1.37840320e+01 1.42492419e+01 1.10369251e+01 6.28781531e+01 4.83310318e+00 3.55913513e+01 5.63888837e+00
 -1.18730000e+04 4.09735980e+01 1.37840320e+01 1.41940484e+01 1.10214493e+01 6.28720976e+01 4.83071211e+00 3.56261977e+01 5.64179118e+00
 -1.18720000e+04 4.09735980e+01 1.37840320e+01 1.41382235e+01 1.10058615e+01 6.28656489e+01 4.82835152e+00 3.56608007e+01 5.64468056e+00
 -1.18710000e+04 4.09735980e+01 1.37840320e+01 1.40817685e+01 1.09901594e+01 6.28588089e+01 4.82601310e+00 3.56951557e+01 5.64755282e+00
 -1.18700000e+04 4.09735980e+01 1.37840320e+01 1.40246851e+01 1.09743406e+01 6.28515797e+01 4.82368853e+00 3.57292580e+01 5.65040424e+00
 -1.18690000e+04 4.09735980e+01 1.37840320e+01 1.39669746e+01 1.09584026e+01 6.28439631e+01 4.82136950e+00 3.57631032e+01 5.65323112e+00
 -1.18680000e+04 4.09735980e+01 1.37840320e+01 1.39086386e+01 1.09423430e+01 6.28359611e+01 4.81904770e+00 3.57966866e+01 5.65602976e+00
 -1.18670000e+04 4.09735980e+01 1.37840320e+01 1.38496785e+01 1.09261593e+01 6.28275758e+01 4.81671482e+00 3.58300037e+01 5.65879644e+00
 -1.18660000e+04 4.09735980e+01 1.37840320e+01 1.37900958e+01 1.09098491e+01 6.28188090e+01 4.81436253e+00 3.58630498e+01 5.66152745e+00
 -1.18650000e+04 4.09735980e+01 1.37840320e+01 1.37298920e+01 1.08934101e+01 6.28096627e+01 4.81198254e+00 3.58958204e+01 5.66421910e+00
 -1.18640000e+04 4.09735980e+01 1.37840320e+01 1.36690686e+01 1.08768398e+01 6.28001389e+01 4.80956652e+00 3.59283110e+01 5.66686768e+00
 -1.18630000e+04 4.09735980e+01 1.37840320e+01 1.36076270e+01 1.08601357e+01 6.27902395e+01 4.80710616e+00 3.59605168e+01 5.66946947e+00
 -1.18620000e+04 4.09735980e+01 1.37840320e+01 1.35455688e+01 1.08432954e+01 6.27799666e+01 4.80459315e+00 3.59924334e+01 5.67202077e+00
 -1.18610000e+04 4.09735980e+01 1.37840320e+01 1.34828955e+01 1.08263165e+01 6.27693220e+01 4.80201917e+00 3.60240561e+01 5.67451787e+00
 -1.18600000e+04 4.09735980e+01 1.37840320e+01 1.34196084e+01 1.08091966e+01 6.27583078e+01 4.79937592e+00 3.60553803e+01 5.67695707e+00
 -1.18590000e+04 4.09735980e+01 1.37840320e+01 1.33557091e+01 1.07919333e+01 6.27469258e+01 4.79665507e+00 3.60864016e+01 5.67933466e+00
 -1.18580000e+04 4.09735980e+01 1.37840320e+01 1.32911991e+01 1.07745241e+01 6.27351782e+01 4.79384832e+00 3.61171153e+01 5.68164693e+00
 -1.18570000e+04 4.09735980e+01 1.37840320e+01 1.32260798e+01 1.07569665e+01 6.27230667e+01 4.79094735e+00 3.61475167e+01 5.68389017e+00
 -1.18560000e+04 4.09735980e+01 1.37840320e+01 1.31603528e+01 1.07392582e+01 6.27105935e+01 4.78794384e+00 3.61776014e+01 5.68606068e+00
 -1.18550000e+04 4.09735980e+01 1.37840320e+01 1.30940195e+01 1.07213968e+01 6.26977604e+01 4.78482949e+00 3.62073648e+01 5.68815476e+00
 -1.18540000e+04 4.09735980e+01 1.37840320e+01 1.30270814e+01 1.07033798e+01 6.26845694e+01 4.78159599e+00 3.62368022e+01 5.69016869e+00
 -1.18530000e+04 4.09735980e+01 1.37840320e+01 1.29595399e+01 1.06852047e+01 6.26710225e+01 4.77823501e+00 3.62659091e+01 5.69209876e+00
 -1.18520000e+04 4.09735980e+01 1.37840320e+01 1.28913967e+01 1.06668692e+01 6.26571216e+01 4.77473824e+00 3.62946809e+01 5.69394128e+00
 -1.18510000e+04 4.09735980e+01 1.37840320e+01 1.28226530e+01 1.06483708e+01 6.26428688e+01 4.77109738e+00 3.63231130e+01 5.69569253e+00
 -1.18500000e+04 4.09735980e+01 1.37840320e+01 1.27533105e+01 1.06297072e+01 6.26282659e+01 4.76730411e+00 3.63512009e+01 5.69734880e+00
 -1.18490000e+04 4.09735980e+01 1.37840320e+01 1.26833723e+01 1.06108776e+01 6.26133147e+01 4.76335337e+00 3.63789394e+01 5.69890798e+00
 -1.18480000e+04 4.09735980e+01 1.37840320e+01 1.26128483e+01 1.05918893e+01 6.25980159e+01 4.75925320e+00 3.64063216e+01 5.70037432e+00
 -1.18470000e+04 4.09735980e+01 1.37840320e+01 1.25417501e+01 1.05727508e+01 6.25823701e+01 4.75501489e+00 3.64333401e+01 5.70175365e+00
 -1.18460000e+04 4.09735980e+01 1.37840320e+01 1.24700892e+01 1.05534713e+01 6.25663776e+01 4.75064971e+00 3.64599874e+01 5.70305180e+00
 -1.18450000e+04 4.09735980e+01 1.37840320e+01 1.23978774e+01 1.05340594e+01 6.25500391e+01 4.74616896e+00 3.64862560e+01 5.70427461e+00
 -1.18440000e+04 4.09735980e+01 1.37840320e+01 1.23251261e+01 1.05145240e+01 6.25333549e+01 4.74158393e+00 3.65121386e+01 5.70542791e+00
 -1.18430000e+04 4.09735980e+01 1.37840320e+01 1.22518470e+01 1.04948741e+01 6.25163256e+01 4.73690590e+00 3.65376276e+01 5.70651754e+00
 -1.18420000e+04 4.09735980e+01 1.37840320e+01 1.21780517e+01 1.04751184e+01 6.24989517e+01 4.73214617e+00 3.65627156e+01 5.70754934e+00
 -1.18410000e+04 4.09735980e+01 1.37840320e+01 1.21037518e+01 1.04552658e+01 6.24812337e+01 4.72731602e+00 3.65873952e+01 5.70852913e+00
 -1.18400000e+04 4.09735980e+01 1.37840320e+01 1.20289588e+01 1.04353251e+01 6.24631720e+01 4.72242675e+00 3.66116589e+01 5.70946275e+00
 -1.18390000e+04 4.09735980e+01 1.37840320e+01 1.19536844e+01 1.04153053e+01 6.24447672e+01 4.71748963e+00 3.66354994e+01 5.71035605e+00
 -1.18380000e+04 4.09735980e+01 1.37840320e+01 1.18779402e+01 1.03952151e+01 6.24260197e+01 4.71251596e+00 3.66589090e+01 5.71121484e+00
 -1.18370000e+04 4.09735980e+01 1.37840320e+01 1.18017377e+01 1.03750635e+01 6.24069301e+01 4.70751703e+00 3.66818804e+01 5.71204498e+00
 -1.18360000e+04 4.09735980e+01 1.37840320e+01 1.17250885e+01 1.03548592e+01 6.23874987e+01 4.70250412e+00 3.67044062e+01 5.71285229e+00
 -1.18350000e+04 4.09735980e+01 1.37840320e+01 1.16480043e+01 1.03346112e+01 6.23677262e+01 4.69748853e+00 3.67264788e+01 5.71364260e+00
 -1.18340000e+04 4.09735980e+01 1.37840320e+01 1.15704966e+01 1.03143282e+01 6.23476130e+01 4.69248154e+00 3.67480909e+01 5.71442176e+00
 -1.18330000e+04 4.09735980e+01 1.37840320e+01 1.14925771e+01 1.02940191e+01 6.23271596e+01 4.68749444e+00 3.67692350e+01 5.71519559e+00
