Sample ID	X intensity	Y intensity	Z intensity	Sample Azimiuth	Sample Dip	Formation Dip Azimuth	Formation Dip	Declination: Unrotated	Inclination: Unrotated	Intensity	X mean	Y mean	Z mean	X drift	Y drift	Z drift	Z intensity	Temp C	Run #	Area	Depth	X corr	Y corr	Z corr	# MM averaged	Treatment Type	AF X	AF Y	AF Z	ARM Gauss	ARM axis	Meas. type	Drift corrected	Tray corrected
C5H	-3.9111E-6	4.6984E-6	1.2443E-4	0.00	90.00	0.00	0.00	129.78	87.19	1.2458E-4	-6.0790E-5	7.4276E-5	3.1538E-3	-4.3451E-9	4.8072E-9	-3.7037E-10	1.2443E-4	NA	25021	3.80	7	-6.0786E-5	7.4272E-5	3.1538E-3	1	Degauss X, Y, & Z	50	50	50	NA	NA	SAMPLE/CONTINUOUS	YES	NO
C5H	-3.4392E-6	4.2416E-6	1.1003E-4	0.00	90.00	0.00	0.00	129.04	87.16	1.1017E-4	-5.3446E-5	6.7048E-5	2.7889E-3	6.0464E-9	-3.1165E-9	-1.2369E-9	1.1003E-4	NA	25022	3.80	7	-5.3452E-5	6.7051E-5	2.7889E-3	1	Degauss X, Y, & Z	100	100	100	NA	NA	SAMPLE/CONTINUOUS	YES	NO
C5H	-2.9707E-6	3.4997E-6	9.0901E-5	0.00	90.00	0.00	0.00	130.33	87.11	9.1017E-5	-4.6175E-5	5.5324E-5	2.3040E-3	-4.1107E-9	1.4163E-9	-3.8336E-9	9.0901E-5	NA	25023	3.80	7	-4.6171E-5	5.5323E-5	2.3040E-3	1	Degauss X, Y, & Z	150	150	150	NA	NA	SAMPLE/CONTINUOUS	YES	NO
C5H	-2.3118E-6	2.7757E-6	7.1435E-5	0.00	90.00	0.00	0.00	129.79	87.11	7.1526E-5	-3.5927E-5	4.3877E-5	1.8106E-3	2.6575E-9	-1.1320E-9	8.6491E-10	7.1435E-5	NA	25024	3.80	7	-3.5930E-5	4.3879E-5	1.8106E-3	1	Degauss X, Y, & Z	200	200	200	NA	NA	SAMPLE/CONTINUOUS	YES	NO
C5H	-1.2469E-6	1.3783E-6	3.8744E-5	0.00	90.00	0.00	0.00	132.13	87.25	3.8789E-5	-1.9375E-5	2.1783E-5	9.8202E-4	3.6240E-9	-5.0943E-9	3.7069E-10	3.8744E-5	NA	25025	3.80	7	-1.9379E-5	2.1788E-5	9.8202E-4	1	Degauss X, Y, & Z	300	300	300	NA	NA	SAMPLE/CONTINUOUS	YES	NO
C5H	-5.4433E-7	6.3587E-7	2.1403E-5	0.00	90.00	0.00	0.00	130.56	87.76	2.1420E-5	-8.4539E-6	1.0054E-5	5.4249E-4	6.0524E-9	1.7016E-9	1.2381E-9	2.1403E-5	NA	25026	3.80	7	-8.4600E-6	1.0052E-5	5.4249E-4	1	Degauss X, Y, & Z	400	400	400	NA	NA	SAMPLE/CONTINUOUS	YES	NO
C5H	-9.4076E-8	3.0764E-7	1.0806E-5	0.00	90.00	0.00	0.00	107.00	88.29	1.0811E-5	-1.4570E-6	4.8569E-6	2.7389E-4	5.0801E-9	-6.2344E-9	0.0000E+0	1.0806E-5	NA	25027	3.80	7	-1.4621E-6	4.8631E-6	2.7389E-4	1	Degauss X, Y, & Z	500	500	500	NA	NA	SAMPLE/CONTINUOUS	YES	NO
C5H	2.4002E-7	3.8528E-10	5.8030E-6	0.00	90.00	0.00	0.00	0.09	87.63	5.8079E-6	3.7313E-6	7.7900E-9	1.4708E-4	9.6722E-10	1.6995E-9	2.3496E-9	5.8030E-6	NA	25028	3.80	7	3.7304E-6	6.0905E-9	1.4708E-4	1	Degauss X, Y, & Z	600	600	600	NA	NA	SAMPLE/CONTINUOUS	YES	NO
C5H	3.3395E-7	-1.0489E-7	1.2622E-6	0.00	90.00	0.00	0.00	342.56	74.50	1.3099E-6	5.1961E-6	-1.6630E-6	3.1994E-5	5.8117E-9	-4.8223E-9	9.9075E-10	1.2622E-6	NA	25029	3.80	7	5.1903E-6	-1.6581E-6	3.1993E-5	1	Degauss X, Y, & Z	800	800	800	NA	NA	SAMPLE/CONTINUOUS	YES	NO
C5H	3.6081E-7	-1.7493E-7	9.5355E-8	0.00	90.00	0.00	0.00	334.13	13.38	4.1216E-7	5.6060E-6	-2.7667E-6	2.4169E-6	-1.6963E-9	-1.4193E-9	0.0000E+0	9.5355E-8	NA	25030	3.80	7	5.6076E-6	-2.7653E-6	2.4169E-6	1	Degauss X, Y, & Z	1000	1000	1000	NA	NA	SAMPLE/CONTINUOUS	YES	NO
