Sample ID	X intensity	Y intensity	Z intensity	Sample Azimiuth	Sample Dip	Formation Dip Azimuth	Formation Dip	Declination: Unrotated	Inclination: Unrotated	Intensity	X mean	Y mean	Z mean	X drift	Y drift	Z drift	Z intensity	Temp C	Run #	Area	Depth	X corr	Y corr	Z corr	# MM averaged	Treatment Type	AF X	AF Y	AF Z	ARM Gauss	ARM axis	Meas. type	Drift corrected	Tray corrected
C5B	-6.1030E-7	2.7885E-6	8.9566E-5	0.00	90.00	0.00	0.00	102.35	88.17	8.9611E-5	-9.4829E-6	4.4086E-5	2.2701E-3	2.4035E-9	4.7513E-9	-2.3817E-9	8.9566E-5	NA	24947	3.80	0.50	-9.4853E-6	4.4081E-5	2.2701E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5B	-2.6888E-8	2.3438E-6	8.8424E-5	0.00	90.00	0.00	0.00	90.66	88.48	8.8455E-5	-4.1545E-7	3.7055E-5	2.2412E-3	2.4471E-9	4.8373E-9	-2.4248E-9	8.8424E-5	NA	24947	3.80	0.51	-4.1790E-7	3.7051E-5	2.2412E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5B	6.1390E-7	1.6006E-6	8.7717E-5	0.00	90.00	0.00	0.00	69.02	88.88	8.7733E-5	9.5438E-6	2.5308E-5	2.2233E-3	2.4905E-9	4.9233E-9	-2.4679E-9	8.7717E-5	NA	24947	3.80	0.52	9.5413E-6	2.5303E-5	2.2233E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5B	8.0791E-7	8.7480E-7	8.7595E-5	0.00	90.00	0.00	0.00	47.28	89.22	8.7603E-5	1.2559E-5	1.3834E-5	2.2202E-3	2.5340E-9	5.0093E-9	-2.5110E-9	8.7595E-5	NA	24947	3.80	0.53	1.2557E-5	1.3829E-5	2.2202E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5B	2.7647E-7	4.0488E-7	8.8045E-5	0.00	90.00	0.00	0.00	55.67	89.68	8.8046E-5	4.2994E-6	6.4054E-6	2.2316E-3	2.5775E-9	5.0952E-9	-2.5540E-9	8.8045E-5	NA	24947	3.80	0.54	4.2968E-6	6.4003E-6	2.2316E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5B	-1.9715E-7	3.1444E-8	8.8603E-5	0.00	90.00	0.00	0.00	170.94	89.87	8.8603E-5	-3.0614E-6	5.0225E-7	2.2457E-3	2.6210E-9	5.1811E-9	-2.5971E-9	8.8603E-5	NA	24947	3.80	0.55	-3.0641E-6	4.9707E-7	2.2457E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5B	2.7619E-7	-5.8019E-7	8.9122E-5	0.00	90.00	0.00	0.00	295.46	89.59	8.9125E-5	4.2952E-6	-9.1664E-6	2.2589E-3	2.6645E-9	5.2672E-9	-2.6403E-9	8.9122E-5	NA	24947	3.80	0.56	4.2925E-6	-9.1716E-6	2.2589E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5B	1.7040E-6	-1.3601E-6	9.0165E-5	0.00	90.00	0.00	0.00	321.40	88.61	9.0192E-5	2.6486E-5	-2.1495E-5	2.2853E-3	2.7109E-9	5.3589E-9	-2.6862E-9	9.0165E-5	NA	24947	3.80	0.57	2.6483E-5	-2.1501E-5	2.2853E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5B	3.6267E-6	-2.0216E-6	9.2436E-5	0.00	90.00	0.00	0.00	330.86	87.43	9.2529E-5	5.6369E-5	-3.1952E-5	2.3429E-3	2.7544E-9	5.4448E-9	-2.7293E-9	9.2436E-5	NA	24947	3.80	0.58	5.6366E-5	-3.1957E-5	2.3429E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5B	5.2414E-6	-2.1868E-6	9.5878E-5	0.00	90.00	0.00	0.00	337.35	86.61	9.6046E-5	8.1464E-5	-3.4564E-5	2.4301E-3	2.7979E-9	5.5308E-9	-2.7724E-9	9.5878E-5	NA	24947	3.80	0.59	8.1461E-5	-3.4569E-5	2.4301E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
