Sample ID	X intensity	Y intensity	Z intensity	Sample Azimiuth	Sample Dip	Formation Dip Azimuth	Formation Dip	Declination: Unrotated	Inclination: Unrotated	Intensity	X mean	Y mean	Z mean	X drift	Y drift	Z drift	Z intensity	Temp C	Run #	Area	Depth	X corr	Y corr	Z corr	# MM averaged	Treatment Type	AF X	AF Y	AF Z	ARM Gauss	ARM axis	Meas. type	Drift corrected	Tray corrected
C5C	-5.8007E-7	1.8736E-6	1.5472E-4	0.00	90.00	0.00	0.00	107.20	89.27	1.5474E-4	-9.0503E-6	2.9615E-5	3.9216E-3	-3.4787E-8	-3.5436E-9	-4.8346E-9	1.5472E-4	NA	25032	3.80	0.36	-9.0155E-6	2.9618E-5	3.9216E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5C	-1.8532E-7	1.6548E-6	1.5508E-4	0.00	90.00	0.00	0.00	96.39	89.38	1.5509E-4	-2.9158E-6	2.6155E-5	3.9308E-3	-3.5664E-8	-3.6328E-9	-4.9564E-9	1.5508E-4	NA	25032	3.80	0.37	-2.8802E-6	2.6158E-5	3.9308E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5C	6.4619E-7	1.3468E-6	1.5582E-4	0.00	90.00	0.00	0.00	64.37	89.45	1.5583E-4	1.0006E-5	2.1287E-5	3.9494E-3	-3.6536E-8	-3.7217E-9	-5.0777E-9	1.5582E-4	NA	25032	3.80	0.38	1.0043E-5	2.1291E-5	3.9494E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5C	1.5347E-6	1.0053E-6	1.5685E-4	0.00	90.00	0.00	0.00	33.23	89.33	1.5687E-4	2.3815E-5	1.5888E-5	3.9756E-3	-3.7410E-8	-3.8107E-9	-5.1990E-9	1.5685E-4	NA	25032	3.80	0.39	2.3852E-5	1.5892E-5	3.9756E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5C	1.9862E-6	6.9479E-7	1.5807E-4	0.00	90.00	0.00	0.00	19.28	89.24	1.5808E-4	3.0831E-5	1.0979E-5	4.0064E-3	-3.8286E-8	-3.9000E-9	-5.3208E-9	1.5807E-4	NA	25032	3.80	0.40	3.0870E-5	1.0983E-5	4.0064E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5C	2.2328E-6	2.9074E-7	1.5950E-4	0.00	90.00	0.00	0.00	7.42	89.19	1.5951E-4	3.4664E-5	4.5920E-6	4.0426E-3	-3.9159E-8	-3.9889E-9	-5.4421E-9	1.5950E-4	NA	25032	3.80	0.41	3.4703E-5	4.5960E-6	4.0426E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5C	2.0956E-6	-1.6822E-7	1.6083E-4	0.00	90.00	0.00	0.00	355.41	89.25	1.6085E-4	3.2530E-5	-2.6634E-6	4.0765E-3	-4.0010E-8	-4.0755E-9	-5.5604E-9	1.6083E-4	NA	25032	3.80	0.42	3.2570E-5	-2.6593E-6	4.0765E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5C	1.4386E-6	-5.0363E-7	1.6196E-4	0.00	90.00	0.00	0.00	340.71	89.46	1.6197E-4	2.2317E-5	-7.9655E-6	4.1050E-3	-4.0878E-8	-4.1640E-9	-5.6811E-9	1.6196E-4	NA	25032	3.80	0.43	2.2358E-5	-7.9613E-6	4.1050E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5C	5.6187E-7	-6.3193E-7	1.6271E-4	0.00	90.00	0.00	0.00	311.64	89.70	1.6272E-4	8.6908E-6	-9.9938E-6	4.1241E-3	-4.1752E-8	-4.2530E-9	-5.8024E-9	1.6271E-4	NA	25032	3.80	0.44	8.7326E-6	-9.9895E-6	4.1241E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5C	-3.7153E-7	-3.4948E-7	1.6274E-4	0.00	90.00	0.00	0.00	223.25	89.82	1.6274E-4	-5.8170E-6	-5.5288E-6	4.1248E-3	-4.2628E-8	-4.3422E-9	-5.9242E-9	1.6274E-4	NA	25032	3.80	0.45	-5.7744E-6	-5.5245E-6	4.1248E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
