Sample ID	X intensity	Y intensity	Z intensity	Sample Azimiuth	Sample Dip	Formation Dip Azimuth	Formation Dip	Declination: Unrotated	Inclination: Unrotated	Intensity	X mean	Y mean	Z mean	X drift	Y drift	Z drift	Z intensity	Temp C	Run #	Area	Depth	X corr	Y corr	Z corr	# MM averaged	Treatment Type	AF X	AF Y	AF Z	ARM Gauss	ARM axis	Meas. type	Drift corrected	Tray corrected
C5A	3.1363E-6	-1.1836E-6	7.5049E-5	0.00	90.00	0.00	0.00	339.32	87.44	7.5124E-5	4.8744E-5	-1.8709E-5	1.9022E-3	7.7896E-11	1.5512E-9	-1.1155E-9	7.5049E-5	NA	24932	3.80	0.24	4.8744E-5	-1.8711E-5	1.9022E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5A	1.2795E-6	-1.5808E-7	7.7592E-5	0.00	90.00	0.00	0.00	352.96	89.05	7.7603E-5	1.9886E-5	-2.4973E-6	1.9666E-3	8.0627E-11	1.6056E-9	-1.1546E-9	7.7592E-5	NA	24932	3.80	0.25	1.9886E-5	-2.4989E-6	1.9666E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5A	-6.2447E-7	8.2163E-7	7.8855E-5	0.00	90.00	0.00	0.00	127.24	89.25	7.8862E-5	-9.7055E-6	1.2990E-5	1.9987E-3	8.3362E-11	1.6601E-9	-1.1937E-9	7.8855E-5	NA	24932	3.80	0.26	-9.7056E-6	1.2988E-5	1.9987E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5A	-1.9075E-6	1.3912E-6	7.8817E-5	0.00	90.00	0.00	0.00	143.89	88.28	7.8852E-5	-2.9646E-5	2.1994E-5	1.9977E-3	8.6097E-11	1.7146E-9	-1.2329E-9	7.8817E-5	NA	24932	3.80	0.27	-2.9646E-5	2.1992E-5	1.9977E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5A	-2.3544E-6	1.4991E-6	7.8149E-5	0.00	90.00	0.00	0.00	147.51	87.95	7.8199E-5	-3.6591E-5	2.3699E-5	1.9808E-3	8.8825E-11	1.7689E-9	-1.2720E-9	7.8149E-5	NA	24932	3.80	0.28	-3.6592E-5	2.3697E-5	1.9808E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5A	-1.9508E-6	1.2519E-6	7.7380E-5	0.00	90.00	0.00	0.00	147.31	88.28	7.7414E-5	-3.0319E-5	1.9791E-5	1.9613E-3	9.1560E-11	1.8234E-9	-1.3111E-9	7.7380E-5	NA	24932	3.80	0.29	-3.0320E-5	1.9789E-5	1.9613E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5A	-1.3109E-6	9.5247E-7	7.6844E-5	0.00	90.00	0.00	0.00	144.00	88.79	7.6861E-5	-2.0375E-5	1.5058E-5	1.9477E-3	9.4295E-11	1.8778E-9	-1.3503E-9	7.6844E-5	NA	24932	3.80	0.30	-2.0375E-5	1.5057E-5	1.9477E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5A	-7.1847E-7	6.7998E-7	7.6517E-5	0.00	90.00	0.00	0.00	136.58	89.26	7.6524E-5	-1.1166E-5	1.0751E-5	1.9394E-3	9.7025E-11	1.9322E-9	-1.3894E-9	7.6517E-5	NA	24932	3.80	0.31	-1.1166E-5	1.0749E-5	1.9394E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5A	-2.3878E-7	4.1369E-7	7.6338E-5	0.00	90.00	0.00	0.00	119.99	89.64	7.6340E-5	-3.7111E-6	6.5416E-6	1.9349E-3	9.9760E-11	1.9866E-9	-1.4286E-9	7.6338E-5	NA	24932	3.80	0.32	-3.7111E-6	6.5396E-6	1.9349E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5A	9.0657E-8	1.8306E-7	7.6291E-5	0.00	90.00	0.00	0.00	63.65	89.85	7.6292E-5	1.4091E-6	2.8958E-6	1.9337E-3	1.0249E-10	2.0410E-9	-1.4676E-9	7.6291E-5	NA	24932	3.80	0.33	1.4090E-6	2.8938E-6	1.9337E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5A	2.0091E-7	9.2589E-8	7.6328E-5	0.00	90.00	0.00	0.00	24.74	89.83	7.6328E-5	3.1227E-6	1.4657E-6	1.9346E-3	1.0522E-10	2.0954E-9	-1.5067E-9	7.6328E-5	NA	24932	3.80	0.34	3.1226E-6	1.4637E-6	1.9346E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5A	-7.1124E-8	2.7621E-7	7.6245E-5	0.00	90.00	0.00	0.00	104.44	89.79	7.6246E-5	-1.1053E-6	4.3685E-6	1.9325E-3	1.0796E-10	2.1499E-9	-1.5459E-9	7.6245E-5	NA	24932	3.80	0.35	-1.1054E-6	4.3664E-6	1.9325E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5A	-8.0153E-7	7.6685E-7	7.5782E-5	0.00	90.00	0.00	0.00	136.27	89.16	7.5790E-5	-1.2457E-5	1.2125E-5	1.9208E-3	1.1069E-10	2.2043E-9	-1.5851E-9	7.5782E-5	NA	24932	3.80	0.36	-1.2457E-5	1.2122E-5	1.9208E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
