Sample ID	X intensity	Y intensity	Z intensity	Sample Azimiuth	Sample Dip	Formation Dip Azimuth	Formation Dip	Declination: Unrotated	Inclination: Unrotated	Intensity	X mean	Y mean	Z mean	X drift	Y drift	Z drift	Z intensity	Temp C	Run #	Area	Depth	X corr	Y corr	Z corr	# MM averaged	Treatment Type	AF X	AF Y	AF Z	ARM Gauss	ARM axis	Meas. type	Drift corrected	Tray corrected
C5G	-3.3109E-6	5.5549E-6	1.6932E-4	0.00	90.00	0.00	0.00	120.80	87.81	1.6944E-4	-5.1454E-5	8.7809E-5	4.2916E-3	3.6566E-9	-1.9887E-9	-3.6066E-9	1.6932E-4	NA	24996	3.80	0.43	-5.1458E-5	8.7811E-5	4.2916E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5G	-1.9759E-6	4.1376E-6	1.6333E-4	0.00	90.00	0.00	0.00	115.53	88.39	1.6339E-4	-3.0705E-5	6.5405E-5	4.1397E-3	3.7381E-9	-2.0331E-9	-3.6870E-9	1.6333E-4	NA	24996	3.80	0.44	-3.0709E-5	6.5407E-5	4.1397E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5G	-8.5459E-7	2.5772E-6	1.5916E-4	0.00	90.00	0.00	0.00	108.35	89.02	1.5918E-4	-1.3278E-5	4.0738E-5	4.0340E-3	3.8142E-9	-2.0745E-9	-3.7621E-9	1.5916E-4	NA	24996	3.80	0.45	-1.3282E-5	4.0740E-5	4.0340E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5G	-2.0212E-7	1.2550E-6	1.5644E-4	0.00	90.00	0.00	0.00	99.15	89.53	1.5645E-4	-3.1374E-6	1.9837E-5	3.9652E-3	3.8910E-9	-2.1162E-9	-3.8378E-9	1.5644E-4	NA	24996	3.80	0.46	-3.1413E-6	1.9839E-5	3.9652E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5G	-2.7101E-7	4.3872E-7	1.5496E-4	0.00	90.00	0.00	0.00	121.70	89.81	1.5496E-4	-4.2080E-6	6.9331E-6	3.9275E-3	3.9675E-9	-2.1578E-9	-3.9132E-9	1.5496E-4	NA	24996	3.80	0.47	-4.2120E-6	6.9353E-6	3.9275E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5G	-1.0958E-6	3.6247E-7	1.5434E-4	0.00	90.00	0.00	0.00	161.70	89.57	1.5434E-4	-1.7027E-5	5.7277E-6	3.9119E-3	4.0439E-9	-2.1994E-9	-3.9886E-9	1.5434E-4	NA	24996	3.80	0.48	-1.7031E-5	5.7299E-6	3.9119E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5G	-2.3236E-6	9.9482E-7	1.5374E-4	0.00	90.00	0.00	0.00	156.82	89.06	1.5376E-4	-3.6109E-5	1.5724E-5	3.8968E-3	4.1203E-9	-2.2409E-9	-4.0639E-9	1.5374E-4	NA	24996	3.80	0.49	-3.6113E-5	1.5726E-5	3.8968E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5G	-3.2256E-6	1.9271E-6	1.5254E-4	0.00	90.00	0.00	0.00	149.14	88.59	1.5258E-4	-5.0127E-5	3.0461E-5	3.8662E-3	4.1968E-9	-2.2826E-9	-4.1394E-9	1.5254E-4	NA	24996	3.80	0.50	-5.0132E-5	3.0463E-5	3.8662E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5G	-3.5232E-6	2.8561E-6	1.5053E-4	0.00	90.00	0.00	0.00	140.97	88.27	1.5059E-4	-5.4753E-5	4.5148E-5	3.8152E-3	4.2732E-9	-2.3241E-9	-4.2148E-9	1.5053E-4	NA	24996	3.80	0.51	-5.4757E-5	4.5150E-5	3.8152E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5G	-3.1448E-6	3.5082E-6	1.4780E-4	0.00	90.00	0.00	0.00	131.87	88.17	1.4787E-4	-4.8873E-5	5.5456E-5	3.7461E-3	4.3496E-9	-2.3656E-9	-4.2901E-9	1.4780E-4	NA	24996	3.80	0.52	-4.8877E-5	5.5458E-5	3.7461E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5G	-2.6569E-6	3.8877E-6	1.4477E-4	0.00	90.00	0.00	0.00	124.35	88.14	1.4484E-4	-4.1288E-5	6.1454E-5	3.6693E-3	4.4261E-9	-2.4073E-9	-4.3656E-9	1.4477E-4	NA	24996	3.80	0.53	-4.1293E-5	6.1456E-5	3.6693E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5G	-2.7961E-6	4.2008E-6	1.4134E-4	0.00	90.00	0.00	0.00	123.65	87.96	1.4143E-4	-4.3452E-5	6.6403E-5	3.5824E-3	4.5025E-9	-2.4488E-9	-4.4410E-9	1.4134E-4	NA	24996	3.80	0.54	-4.3457E-5	6.6406E-5	3.5824E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5G	-3.4300E-6	4.4186E-6	1.3765E-4	0.00	90.00	0.00	0.00	127.82	87.67	1.3776E-4	-5.3305E-5	6.9847E-5	3.4888E-3	4.5790E-9	-2.4904E-9	-4.5164E-9	1.3765E-4	NA	24996	3.80	0.55	-5.3310E-5	6.9849E-5	3.4888E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5G	-3.8512E-6	4.3328E-6	1.3359E-4	0.00	90.00	0.00	0.00	131.63	87.52	1.3372E-4	-5.9850E-5	6.8490E-5	3.3861E-3	4.6606E-9	-2.5348E-9	-4.5968E-9	1.3359E-4	NA	24996	3.80	0.56	-5.9855E-5	6.8492E-5	3.3861E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
