Sample ID	AF Z	X intensity	Y intensity	Z intensity	Sample Azimiuth	Sample Dip	Formation Dip Azimuth	Formation Dip	Declination: Unrotated	Inclination: Unrotated	Intensity	X mean	Y mean	Z mean	X drift	Y drift	Z drift	Position	Temp C	ARM Gauss	ARM axis	IRM Gauss	X corr	Y corr	Z corr	X std dev	Y std dev	Z std dev	# MM averaged	X bkg #1	X bkg #2	Y bkg #1	Y bkg #2	Z bkg #1	Z bkg #2	Treatment Type	Meas. type	Drift corrected	Tray corrected	Depth	Run #	Settling time	Leader length	Trailer length
C5F	0	1.6688E-5	-1.0910E-5	4.5164E-5	0.00	90.00	0.00	0.00	326.82	66.18	4.9369E-5	2.5936E-4	-1.7247E-4	1.1447E-3	-1.6056E-9	-9.9575E-10	-2.4152E-10	30.0	NA	NA	NA	NA	2.5936E-4	-1.7247E-4	1.1447E-3	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-5.9500E-9	0.0000E+0	-3.6900E-9	0.0000E+0	-8.9500E-10	None	SAMPLE/CONTINUOUS	YES	NO	0.30	22289	1.0	0.0	0.0
C5F	0	1.9061E-5	-1.1804E-5	4.3042E-5	0.00	90.00	0.00	0.00	328.23	62.49	4.8531E-5	2.9624E-4	-1.8660E-4	1.0909E-3	-1.6552E-9	-1.0265E-9	-2.4897E-10	31.0	NA	NA	NA	NA	2.9624E-4	-1.8660E-4	1.0909E-3	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-5.9500E-9	0.0000E+0	-3.6900E-9	0.0000E+0	-8.9500E-10	None	SAMPLE/CONTINUOUS	YES	NO	0.31	22289	1.0	0.0	0.0
C5F	0	2.0550E-5	-1.1844E-5	4.2030E-5	0.00	90.00	0.00	0.00	330.04	60.56	4.8261E-5	3.1939E-4	-1.8723E-4	1.0653E-3	-1.7016E-9	-1.0553E-9	-2.5595E-10	32.0	NA	NA	NA	NA	3.1940E-4	-1.8723E-4	1.0653E-3	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-5.9500E-9	0.0000E+0	-3.6900E-9	0.0000E+0	-8.9500E-10	None	SAMPLE/CONTINUOUS	YES	NO	0.32	22289	1.0	0.0	0.0
C5F	0	2.1055E-5	-1.1187E-5	4.1573E-5	0.00	90.00	0.00	0.00	332.02	60.17	4.7925E-5	3.2724E-4	-1.7685E-4	1.0537E-3	-1.7482E-9	-1.0841E-9	-2.6296E-10	33.0	NA	NA	NA	NA	3.2724E-4	-1.7685E-4	1.0537E-3	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-5.9500E-9	0.0000E+0	-3.6900E-9	0.0000E+0	-8.9500E-10	None	SAMPLE/CONTINUOUS	YES	NO	0.33	22289	1.0	0.0	0.0
C5F	0	2.0716E-5	-1.0513E-5	4.1450E-5	0.00	90.00	0.00	0.00	333.09	60.73	4.7516E-5	3.2197E-4	-1.6618E-4	1.0506E-3	-1.7975E-9	-1.1148E-9	-2.7038E-10	34.0	NA	NA	NA	NA	3.2197E-4	-1.6618E-4	1.0506E-3	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-5.9500E-9	0.0000E+0	-3.6900E-9	0.0000E+0	-8.9500E-10	None	SAMPLE/CONTINUOUS	YES	NO	0.34	22289	1.0	0.0	0.0
C5F	0	2.0013E-5	-1.0465E-5	4.1557E-5	0.00	90.00	0.00	0.00	332.40	61.48	4.7297E-5	3.1105E-4	-1.6543E-4	1.0533E-3	-1.8472E-9	-1.1456E-9	-2.7786E-10	35.0	NA	NA	NA	NA	3.1105E-4	-1.6542E-4	1.0533E-3	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-5.9500E-9	0.0000E+0	-3.6900E-9	0.0000E+0	-8.9500E-10	None	SAMPLE/CONTINUOUS	YES	NO	0.35	22289	1.0	0.0	0.0
C5F	0	1.9202E-5	-1.1104E-5	4.1857E-5	0.00	90.00	0.00	0.00	329.96	62.08	4.7372E-5	2.9844E-4	-1.7554E-4	1.0609E-3	-1.8968E-9	-1.1763E-9	-2.8531E-10	36.0	NA	NA	NA	NA	2.9844E-4	-1.7554E-4	1.0609E-3	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-5.9500E-9	0.0000E+0	-3.6900E-9	0.0000E+0	-8.9500E-10	None	SAMPLE/CONTINUOUS	YES	NO	0.36	22289	1.0	0.0	0.0
C5F	0	1.8321E-5	-1.1932E-5	4.2215E-5	0.00	90.00	0.00	0.00	326.92	62.62	4.7541E-5	2.8474E-4	-1.8862E-4	1.0700E-3	-1.9431E-9	-1.2051E-9	-2.9228E-10	37.0	NA	NA	NA	NA	2.8474E-4	-1.8862E-4	1.0700E-3	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-5.9500E-9	0.0000E+0	-3.6900E-9	0.0000E+0	-8.9500E-10	None	SAMPLE/CONTINUOUS	YES	NO	0.37	22289	1.0	0.0	0.0
C5F	0	1.7463E-5	-1.2572E-5	4.2398E-5	0.00	90.00	0.00	0.00	324.25	63.09	4.7546E-5	2.7141E-4	-1.9874E-4	1.0746E-3	-1.9897E-9	-1.2339E-9	-2.9929E-10	38.0	NA	NA	NA	NA	2.7141E-4	-1.9874E-4	1.0746E-3	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-5.9500E-9	0.0000E+0	-3.6900E-9	0.0000E+0	-8.9500E-10	None	SAMPLE/CONTINUOUS	YES	NO	0.38	22289	1.0	0.0	0.0
C5F	0	1.6835E-5	-1.2804E-5	4.2175E-5	0.00	90.00	0.00	0.00	322.74	63.37	4.7182E-5	2.6164E-4	-2.0240E-4	1.0690E-3	-2.0361E-9	-1.2627E-9	-3.0626E-10	39.0	NA	NA	NA	NA	2.6164E-4	-2.0240E-4	1.0690E-3	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-5.9500E-9	0.0000E+0	-3.6900E-9	0.0000E+0	-8.9500E-10	None	SAMPLE/CONTINUOUS	YES	NO	0.39	22289	1.0	0.0	0.0
C5F	0	1.6604E-5	-1.2592E-5	4.1677E-5	0.00	90.00	0.00	0.00	322.83	63.43	4.6596E-5	2.5806E-4	-1.9905E-4	1.0563E-3	-2.0825E-9	-1.2915E-9	-3.1325E-10	40.0	NA	NA	NA	NA	2.5807E-4	-1.9905E-4	1.0563E-3	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-5.9500E-9	0.0000E+0	-3.6900E-9	0.0000E+0	-8.9500E-10	None	SAMPLE/CONTINUOUS	YES	NO	0.40	22289	1.0	0.0	0.0
C5F	0	1.7290E-5	-1.2118E-5	4.1192E-5	0.00	90.00	0.00	0.00	324.98	62.86	4.6288E-5	2.6872E-4	-1.9156E-4	1.0440E-3	-2.1290E-9	-1.3203E-9	-3.2025E-10	41.0	NA	NA	NA	NA	2.6873E-4	-1.9156E-4	1.0440E-3	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-5.9500E-9	0.0000E+0	-3.6900E-9	0.0000E+0	-8.9500E-10	None	SAMPLE/CONTINUOUS	YES	NO	0.41	22289	1.0	0.0	0.0
