Sample ID	AF Z	X intensity	Y intensity	Z intensity	Sample Azimiuth	Sample Dip	Formation Dip Azimuth	Formation Dip	Declination: Unrotated	Inclination: Unrotated	Intensity	X mean	Y mean	Z mean	X drift	Y drift	Z drift	Position	Temp C	ARM Gauss	ARM axis	IRM Gauss	X corr	Y corr	Z corr	X std dev	Y std dev	Z std dev	# MM averaged	X bkg #1	X bkg #2	Y bkg #1	Y bkg #2	Z bkg #1	Z bkg #2	Treatment Type	Meas. type	Drift corrected	Tray corrected	Depth	Run #	Settling time	Leader length	Trailer length
C5A	0	-8.7612E-7	4.2544E-6	2.3777E-5	0.00	90.00	0.00	0.00	101.64	79.65	2.4171E-5	-1.3616E-5	6.7254E-5	6.0266E-4	1.9961E-10	-4.6767E-10	-4.0835E-10	20.0	NA	NA	NA	NA	-1.3617E-5	6.7254E-5	6.0266E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	1.0500E-9	0.0000E+0	-2.4600E-9	0.0000E+0	-2.1480E-9	None	SAMPLE/CONTINUOUS	YES	NO	0.20	22358	1.0	0.0	0.0
C5A	0	-2.6630E-6	4.7706E-6	2.5152E-5	0.00	90.00	0.00	0.00	119.17	77.74	2.5738E-5	-4.1389E-5	7.5414E-5	6.3750E-4	2.0788E-10	-4.8703E-10	-4.2526E-10	21.0	NA	NA	NA	NA	-4.1389E-5	7.5414E-5	6.3750E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	1.0500E-9	0.0000E+0	-2.4600E-9	0.0000E+0	-2.1480E-9	None	SAMPLE/CONTINUOUS	YES	NO	0.21	22358	1.0	0.0	0.0
C5A	0	-4.8715E-6	4.7138E-6	2.6360E-5	0.00	90.00	0.00	0.00	135.94	75.58	2.7218E-5	-7.5712E-5	7.4516E-5	6.6812E-4	2.1615E-10	-5.0642E-10	-4.4219E-10	22.0	NA	NA	NA	NA	-7.5712E-5	7.4516E-5	6.6812E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	1.0500E-9	0.0000E+0	-2.4600E-9	0.0000E+0	-2.1480E-9	None	SAMPLE/CONTINUOUS	YES	NO	0.22	22358	1.0	0.0	0.0
C5A	0	-7.0825E-6	3.7692E-6	2.7173E-5	0.00	90.00	0.00	0.00	151.98	73.55	2.8333E-5	-1.1008E-4	5.9584E-5	6.8874E-4	2.2442E-10	-5.2579E-10	-4.5911E-10	23.0	NA	NA	NA	NA	-1.1008E-4	5.9584E-5	6.8874E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	1.0500E-9	0.0000E+0	-2.4600E-9	0.0000E+0	-2.1480E-9	None	SAMPLE/CONTINUOUS	YES	NO	0.23	22358	1.0	0.0	0.0
C5A	0	-8.9095E-6	2.3933E-6	2.7586E-5	0.00	90.00	0.00	0.00	164.96	71.51	2.9088E-5	-1.3847E-4	3.7833E-5	6.9920E-4	2.3269E-10	-5.4517E-10	-4.7603E-10	24.0	NA	NA	NA	NA	-1.3847E-4	3.7834E-5	6.9920E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	1.0500E-9	0.0000E+0	-2.4600E-9	0.0000E+0	-2.1480E-9	None	SAMPLE/CONTINUOUS	YES	NO	0.24	22358	1.0	0.0	0.0
C5A	0	-9.8365E-6	1.4366E-6	2.7793E-5	0.00	90.00	0.00	0.00	171.69	70.32	2.9517E-5	-1.5288E-4	2.2709E-5	7.0444E-4	2.4071E-10	-5.6394E-10	-4.9242E-10	25.0	NA	NA	NA	NA	-1.5288E-4	2.2710E-5	7.0444E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	1.0500E-9	0.0000E+0	-2.4600E-9	0.0000E+0	-2.1480E-9	None	SAMPLE/CONTINUOUS	YES	NO	0.25	22358	1.0	0.0	0.0
C5A	0	-9.6791E-6	1.6316E-6	2.7843E-5	0.00	90.00	0.00	0.00	170.43	70.58	2.9523E-5	-1.5043E-4	2.5792E-5	7.0571E-4	2.4897E-10	-5.8331E-10	-5.0933E-10	26.0	NA	NA	NA	NA	-1.5043E-4	2.5793E-5	7.0571E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	1.0500E-9	0.0000E+0	-2.4600E-9	0.0000E+0	-2.1480E-9	None	SAMPLE/CONTINUOUS	YES	NO	0.26	22358	1.0	0.0	0.0
C5A	0	-9.0752E-6	3.2093E-6	2.7811E-5	0.00	90.00	0.00	0.00	160.52	70.91	2.9429E-5	-1.4105E-4	5.0731E-5	7.0489E-4	2.5724E-10	-6.0267E-10	-5.2624E-10	27.0	NA	NA	NA	NA	-1.4105E-4	5.0732E-5	7.0489E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	1.0500E-9	0.0000E+0	-2.4600E-9	0.0000E+0	-2.1480E-9	None	SAMPLE/CONTINUOUS	YES	NO	0.27	22358	1.0	0.0	0.0
C5A	0	-8.2224E-6	5.5931E-6	2.7762E-5	0.00	90.00	0.00	0.00	145.78	70.29	2.9489E-5	-1.2779E-4	8.8415E-5	7.0365E-4	2.6605E-10	-6.2332E-10	-5.4426E-10	28.0	NA	NA	NA	NA	-1.2779E-4	8.8416E-5	7.0365E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	1.0500E-9	0.0000E+0	-2.4600E-9	0.0000E+0	-2.1480E-9	None	SAMPLE/CONTINUOUS	YES	NO	0.28	22358	1.0	0.0	0.0
C5A	0	-7.3954E-6	7.4989E-6	2.7578E-5	0.00	90.00	0.00	0.00	134.60	69.10	2.9520E-5	-1.1494E-4	1.1854E-4	6.9898E-4	2.7432E-10	-6.4270E-10	-5.6119E-10	29.0	NA	NA	NA	NA	-1.1494E-4	1.1854E-4	6.9898E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	1.0500E-9	0.0000E+0	-2.4600E-9	0.0000E+0	-2.1480E-9	None	SAMPLE/CONTINUOUS	YES	NO	0.29	22358	1.0	0.0	0.0
